,first_name,last_name,company_name,address,city,county,postal,phone1,phone2,email,web,full_name,domain,is_gmail
350,Berry,Scandalis,American Fine Foods Inc,4 Vivian St,Corporation Park Ward,Lancashire,BB2 6LB,01379603039,01375150068,berry.scandalis@gmail.com,http://www.americanfinefoodsinc.co.uk,Berry Scandalis,gmail.com,True
351,Kaycee,Carsten,Dohn Law Offices Inc Ps,35 Dublin St,Cirencester,Gloucestershire,GL7 2EY,01270893129,01837463418,kaycee.carsten@gmail.com,http://www.dohnlawofficesincps.co.uk,Kaycee Carsten,gmail.com,True
352,Melvin,Setter,Rex Internatl,87 Pickup St,Franche Ward,Hereford and Worcester,DY10 2ZQ,01401151569,01938566719,melvin_setter@setter.co.uk,http://www.rexinternatl.co.uk,Melvin Setter,setter.co.uk,False
353,Brianne,Matsumura,Bender & Associates,7 Cottenham St,Mossend And Holytown Ward,North Lanarkshire,ML1 4TD,01519417660,01979425319,brianne@matsumura.co.uk,http://www.benderassociates.co.uk,Brianne Matsumura,matsumura.co.uk,False
354,Eugene,Pelzer,Fashion Corner Inc,622 Holmes St,Heath Town Ward,Staffordshire,WV10 0AW,01839920108,01413591144,eugene_pelzer@gmail.com,http://www.fashioncornerinc.co.uk,Eugene Pelzer,gmail.com,True
355,Margery,Rohrs,C G Mccullough Insurance Agcy,40 Peters Lane,Long Preston,North Yorkshire,BD23 4NF,01634340524,01933273913,margery@hotmail.com,http://www.cgmcculloughinsuranceagcy.co.uk,Margery Rohrs,hotmail.com,False
356,Noel,Sarra,Orkin Exterminating Co Inc,2 Cockburn St,Seaham,County Durham,SR7 0AR,01868736780,01874679913,nsarra@gmail.com,http://www.orkinexterminatingcoinc.co.uk,Noel Sarra,gmail.com,True
357,Beula,Lingo,Bauer Coatings,65 Oban Rd,St. Austell,Cornwall,PL25 5AH,01322144392,01525977834,beula_lingo@yahoo.com,http://www.bauercoatings.co.uk,Beula Lingo,yahoo.com,False
358,Sheridan,Mckenize,Word & Image Workshop Inc,31 Davy St,Aveton Gifford,Devon,TQ7 4NF,01512765064,01776874349,sheridan.mckenize@hotmail.com,http://www.wordimageworkshopinc.co.uk,Sheridan Mckenize,hotmail.com,False
359,Dino,Meinert,Container Decorating Inc,80 Ellerslie Rd,Trotton With Chithurst,West Sussex,GU31 5JN,01802634391,01636635483,dino.meinert@yahoo.com,http://www.containerdecoratinginc.co.uk,Dino Meinert,yahoo.com,False
360,Rebbeca,Rubinstein,"Cullen, Jack J Esq",4 Sherwood St,Speke-Garston Ward,Merseyside,L24 6SH,01708724957,01862469721,rebbeca_rubinstein@hotmail.com,http://www.cullenjackjesq.co.uk,Rebbeca Rubinstein,hotmail.com,False
361,Celia,Reisling,Bridger Valley General Store,8362 Whithorn St,Leatherhead South Ward,Surrey,KT22 8AP,01309159593,01299509105,celia.reisling@hotmail.com,http://www.bridgervalleygeneralstore.co.uk,Celia Reisling,hotmail.com,False
362,Stefania,Weatherwax,Robert Vance Ltd,25 Dale St #2,Kirkintilloch East And Twechar,East Dunbartonshire,G66 3LX,01698705920,01879295373,sweatherwax@yahoo.com,http://www.robertvanceltd.co.uk,Stefania Weatherwax,yahoo.com,False
363,Leah,Luchterhand,Safeguard Chemical Corp,68 Scotland Place,Loughborough Hastings Ward,Leicestershire,LE11 2NX,01777851028,01615475126,leah@hotmail.com,http://www.safeguardchemicalcorp.co.uk,Leah Luchterhand,hotmail.com,False
364,Billy,Selma,Taylor Inn,338 Alfonso Rd,Alphington Ward,Devon,EX2 8LL,01270345115,01907239135,billy.selma@yahoo.com,http://www.taylorinn.co.uk,Billy Selma,yahoo.com,False
365,Doug,Lucore,"Barr, Albert S Iii",65 Rankin St,Woodford Cum Membris,Northamptonshire,NN11 3QR,01943467489,01744123819,dlucore@yahoo.com,http://www.barralbertsiii.co.uk,Doug Lucore,yahoo.com,False
366,Veronica,Mcclodden,Las Vegas Art Museum,8 Cookson St,Temple Newsam Ward,West Yorkshire,LS15 9EP,01456906658,01238284853,veronica@hotmail.com,http://www.lasvegasartmuseum.co.uk,Veronica Mcclodden,hotmail.com,False
367,Laquanda,Kho,Bayou Welding Works Inc,7 Lockhart St,Billesley Ward,West Midlands,B14 5HS,01725370369,01271465942,laquanda.kho@yahoo.com,http://www.bayouweldingworksinc.co.uk,Laquanda Kho,yahoo.com,False
368,Mohammad,Poitra,"Kenyon, William R Esq",363 Vandries St,Milton Ward,Essex,SS0 7TF,01705240007,01216234330,mpoitra@yahoo.com,http://www.kenyonwilliamresq.co.uk,Mohammad Poitra,yahoo.com,False
369,Mozell,Westad,Fox Vision Center,8 Gertrude St,Mossley,Greater Manchester,OL5 0QJ,01348989703,01766783716,mozell.westad@westad.co.uk,http://www.foxvisioncenter.co.uk,Mozell Westad,westad.co.uk,False
370,Bronwyn,Bridgford,Edgemere Finance Company,826 Rumney Rd West #7,Dingwall And Seaforth Ward,Highland,IV15 9SD,01407312329,01917604110,bronwyn.bridgford@yahoo.com,http://www.edgemerefinancecompany.co.uk,Bronwyn Bridgford,yahoo.com,False
371,Jeff,Brossoit,Jeh Construction Co,954 Madelaine St,Central Ward,Wiltshire,SN5 8WG,01593501965,01383683074,jeff.brossoit@yahoo.com,http://www.jehconstructionco.co.uk,Jeff Brossoit,yahoo.com,False
372,Shantay,Hopman,Smith & Dekay Ps,7602 Brook St #86,Broomhill Ward,Nottinghamshire,NG18 9SZ,01516850881,01252239714,shopman@hopman.co.uk,http://www.smithdekayps.co.uk,Shantay Hopman,hopman.co.uk,False
373,Chantay,Jirsa,Posey Company,966 Bower St,Frimley Green Ward,Surrey,GU16 9BB,01721910475,01324899303,chantay_jirsa@jirsa.co.uk,http://www.poseycompany.co.uk,Chantay Jirsa,jirsa.co.uk,False
374,Keneth,Stpierrie,Mueller Repro Blue Printg,2 Seacombe St,Littleborough Lakeside Ward,Greater Manchester,OL15 0JP,01919731224,01325412836,keneth_stpierrie@hotmail.com,http://www.muellerreproblueprintg.co.uk,Keneth Stpierrie,hotmail.com,False
375,Alton,Rampy,Reliable Metalcraft Inc,83 Battenburg St,Girvan And South Carrick Ward,South Ayrshire,KA26 0DY,01767568989,01506160673,alton_rampy@gmail.com,http://www.reliablemetalcraftinc.co.uk,Alton Rampy,gmail.com,True
376,Patrick,Teisberg,"Dworkin, Michael L",2 Whitefield Rd,Leigh-On-Sea,Essex,SS9 2DJ,01842131065,01217730044,patrick@hotmail.com,http://www.dworkinmichaell.co.uk,Patrick Teisberg,hotmail.com,False
377,Theron,Merriam,"Percival, Mark R Esq",869 Luke St,Wonersh,Surrey,GU5 0QU,01655809574,01859311417,theron@merriam.co.uk,http://www.percivalmarkresq.co.uk,Theron Merriam,merriam.co.uk,False
378,Pilar,Seelig,Demer Normann Smith Ltd,4 Ogwen St,Chichester,West Sussex,PO19 9PF,01356866584,01814760513,pilar@yahoo.com,http://www.demernormannsmithltd.co.uk,Pilar Seelig,yahoo.com,False
379,Lashunda,Argiro,Kluza Associates,205 Forge St #4021,Stainburn,North Yorkshire,LS21 2LS,01422728149,01653381714,lashunda@yahoo.com,http://www.kluzaassociates.co.uk,Lashunda Argiro,yahoo.com,False
380,Verda,Chiphe,Ardrox,999 Upper Harrington St #61,Earlestown Ward,Merseyside,WA12 9WX,01754426672,01349935774,vchiphe@chiphe.co.uk,http://www.ardrox.co.uk,Verda Chiphe,chiphe.co.uk,False
381,Ashley,Tropp,Everythings A Dollar,3 Greenleaf St #5644,Blyth,Northumberland,NE24 2RY,01951324927,01602307715,ashley.tropp@gmail.com,http://www.everythingsadollar.co.uk,Ashley Tropp,gmail.com,True
382,Vesta,Havely,Tool Service Company Inc,493 Wellington Rd,Upper Rawcliffe-With-Tarnacre,Lancashire,PR3 0UH,01772461124,01571126025,vhavely@havely.co.uk,http://www.toolservicecompanyinc.co.uk,Vesta Havely,havely.co.uk,False
383,Emogene,Ritthaler,Mcdonald Service Station,1257 Stone St,Northwood Ward,Greater London,HA6 1AN,01681212638,01638969550,emogene.ritthaler@yahoo.com,http://www.mcdonaldservicestation.co.uk,Emogene Ritthaler,yahoo.com,False
384,Shayne,Mordhorst,Don Allen & Associates Pa,1 Bousfield St,Shrewsbury,Shropshire,SY3 8NG,01286279043,01450144052,smordhorst@mordhorst.co.uk,http://www.donallenassociatespa.co.uk,Shayne Mordhorst,mordhorst.co.uk,False
385,Franchesca,Charry,"Cappello, A Barry Esq",59 Westminster Rd,Empress Ward,Hampshire,GU14 8AY,01748827176,01707624969,franchesca@gmail.com,http://www.cappelloabarryesq.co.uk,Franchesca Charry,gmail.com,True
386,Elmira,Ringlein,"Hyland, Richard S Esq",143 Clark St #802,Halliwell Ward,Greater Manchester,BL1 2PS,01934672498,01347140077,eringlein@gmail.com,http://www.hylandrichardsesq.co.uk,Elmira Ringlein,gmail.com,True
387,Destiny,Madlem,Diesel Recon,421 Monument Place #44,Hartburn Ward,Stockton-on-Tees,TS21 1BA,01421624966,01819393510,destiny@yahoo.com,http://www.dieselrecon.co.uk,Destiny Madlem,yahoo.com,False
388,Gaston,Szumski,Red Giant Foods Inc,8 Gullett St,West Garioch Ward,Aberdeenshire,AB51 0HT,01651911453,01923233578,gaston.szumski@hotmail.com,http://www.redgiantfoodsinc.co.uk,Gaston Szumski,hotmail.com,False
389,Ronna,Mittler,Bethesda Gazette,2767 Pembroke St #979,Roundway,Wiltshire,SN10 3FQ,01214651738,01794156776,ronna_mittler@hotmail.com,http://www.bethesdagazette.co.uk,Ronna Mittler,hotmail.com,False
390,Angelica,Poisso,Chemical Consultants,47 Orry St #8243,Castleford Central And Glassho,West Yorkshire,WF10 4DW,01472449327,01758700994,apoisso@gmail.com,http://www.chemicalconsultants.co.uk,Angelica Poisso,gmail.com,True
391,Casie,Arzilli,Wenatchee Valley Fed Crdt Un,5 Noon St,Melton Dorian Ward,Leicestershire,LE13 0RG,01289195823,01372334070,casie@gmail.com,http://www.wenatcheevalleyfedcrdtun.co.uk,Casie Arzilli,gmail.com,True
392,Magdalene,Cocherell,Southern Interiors Inc,510 Belvidere Rd,Patching Hall Ward,Essex,CM1 4BY,01546162965,01420141828,magdalene_cocherell@yahoo.com,http://www.southerninteriorsinc.co.uk,Magdalene Cocherell,yahoo.com,False
393,Erasmo,Gath,Pan Optx,860 Rokeby St,Sunningdale,Berkshire,SL5 0AZ,01445796544,01650307192,egath@hotmail.com,http://www.panoptx.co.uk,Erasmo Gath,hotmail.com,False
394,Rosalia,Ziv,"Arias, Michele Ann Md",9362 Solomon St #97,Castle Ward,Northamptonshire,NN8 4DR,01414349699,01552437406,rosalia.ziv@ziv.co.uk,http://www.ariasmicheleannmd.co.uk,Rosalia Ziv,ziv.co.uk,False
395,Lyda,Cronholm,Print Shop,916 Strand St #4753,Leek,Staffordshire,ST13 5AW,01672538356,01347674237,lyda.cronholm@cronholm.co.uk,http://www.printshop.co.uk,Lyda Cronholm,cronholm.co.uk,False
396,Lisandra,Stueber,Wstu 1450 Am Radio Station,5 Bentinck St,Churchill Ward,Greater London,SW1V 3EW,01831806301,01876118051,lisandra_stueber@hotmail.com,http://www.wstuamradiostation.co.uk,Lisandra Stueber,hotmail.com,False
397,Sabina,Prok,T J Ward & Associates Inc,954 Birchdale Rd,Aspley Ward,Nottinghamshire,NG8 5PY,01932112259,01304274937,sabina.prok@prok.co.uk,http://www.tjwardassociatesinc.co.uk,Sabina Prok,prok.co.uk,False
398,Elenore,Gomoran,Bell Service Systems Inc,7 Great Orford St,Callington,Cornwall,PL17 7DT,01470383444,01863322796,elenore_gomoran@yahoo.com,http://www.bellservicesystemsinc.co.uk,Elenore Gomoran,yahoo.com,False
399,Brynn,Capra,Magic Valley Irrigation Supply,488 Mulberry St,Ravenshead,Nottinghamshire,NG15 9AE,01963124789,01702314016,brynn_capra@yahoo.com,http://www.magicvalleyirrigationsupply.co.uk,Brynn Capra,yahoo.com,False
400,Leeann,Flory,Fleetwood Area School District,1761 Johnstone St,Church Langley Ward,Essex,CM17 9TZ,01906807997,01997771926,leeann@gmail.com,http://www.fleetwoodareaschooldistrict.co.uk,Leeann Flory,gmail.com,True
401,Janet,Steimer,Alaska State Troopers,8899 Mere Lane,Midlothian West Ward,City of Edinburgh,EH20 9SJ,01506627051,01698817116,janet_steimer@hotmail.com,http://www.alaskastatetroopers.co.uk,Janet Steimer,hotmail.com,False
402,Lewis,Mellom,Lasting Impressions,6 St Hilda St,Central Ward,South Yorkshire,S1 1EQ,01954643657,01511606180,lewis@yahoo.com,http://www.lastingimpressions.co.uk,Lewis Mellom,yahoo.com,False
403,Jestine,Driscol,Glass Express,2725 Underley St #6452,Grangemouth Ward,Falkirk,FK3 8UB,01257928278,01811872937,jestine_driscol@driscol.co.uk,http://www.glassexpress.co.uk,Jestine Driscol,driscol.co.uk,False
404,Tatum,Parks,Quantum Consultants Inc,6061 Back Nile St,Rhos-On-Sea Community,Conwy,LL28 4NL,01567457572,01818141397,tparks@parks.co.uk,http://www.quantumconsultantsinc.co.uk,Tatum Parks,parks.co.uk,False
405,Kayleigh,Bendle,J A Associates,9735 Linton St #2284,Kingswells,Aberdeenshire,AB16 7RW,01312772111,01355733333,kayleigh.bendle@bendle.co.uk,http://www.jaassociates.co.uk,Kayleigh Bendle,bendle.co.uk,False
406,Lili,Imondi,Ide Haigney & Radio,9 Herbert St,Blyth,Northumberland,NE24 3DQ,01600986258,01934479439,lili_imondi@hotmail.com,http://www.idehaigneyradio.co.uk,Lili Imondi,hotmail.com,False
407,Sunshine,Senechal,"Dale, George F Esq",40 Cairo St,Warwick,Warwickshire,CV34 5LQ,01416686933,01839700945,sunshine.senechal@hotmail.com,http://www.dalegeorgefesq.co.uk,Sunshine Senechal,hotmail.com,False
408,Remona,Heier,M A C Insurance Agency,7199 St Clare Rd,Inverclyde South Ward,Inverclyde,PA16 7BT,01718274321,01967508345,remona.heier@heier.co.uk,http://www.macinsuranceagency.co.uk,Remona Heier,heier.co.uk,False
409,Gail,Carris,Audrey M Borland Studios,6 Conyers St #3346,Hamilton South Ward,South Lanarkshire,ML3 7TE,01292196869,01547190531,gcarris@hotmail.com,http://www.audreymborlandstudios.co.uk,Gail Carris,hotmail.com,False
410,Dong,Oropeza,"Mayo, Timothy L Esq",8657 Cedar St #2,Kinross-Shire Ward,Perth and Kinross,KY13 8EQ,01573788734,01955221720,doropeza@hotmail.com,http://www.mayotimothylesq.co.uk,Dong Oropeza,hotmail.com,False
411,Larue,Ocacio,"Hollett, Byron P Esq",8 Jacob St,Daybrook Ward,Nottinghamshire,NG5 6JB,01577443040,01654933782,larue@yahoo.com,http://www.hollettbyronpesq.co.uk,Larue Ocacio,yahoo.com,False
412,Goldie,Sonkens,Veri Nu Products Corp,6174 Botanic Pl,Ravensthorpe Ward,Cambridgeshire,PE3 7BJ,01867720033,01523949034,gsonkens@sonkens.co.uk,http://www.verinuproductscorp.co.uk,Goldie Sonkens,sonkens.co.uk,False
413,Shelia,Plues,"Schen, Sanford E Md",9730 Dunnet St,Silloth-On-Solway,Cumbria,CA7 4RB,01818260618,01574927461,shelia@gmail.com,http://www.schensanfordemd.co.uk,Shelia Plues,gmail.com,True
414,Narcisa,Araiza,Danka Business Systems,8783 High St,Milton,Cambridgeshire,CB24 6ZR,01724644767,01689339758,naraiza@hotmail.com,http://www.dankabusinesssystems.co.uk,Narcisa Araiza,hotmail.com,False
415,Evelynn,Frede,"Hasselberg, Michael R Esq",8 Breckfield Road North,Seaham,County Durham,SR7 0AZ,01289621482,01571460710,evelynn.frede@gmail.com,http://www.hasselbergmichaelresq.co.uk,Evelynn Frede,gmail.com,True
416,Arlean,Calaf,Ed Miniat Inc,82 Waterhouse Lane,Llantrisant Community,Rhondda Cynon Taff,CF72 8LB,01448395723,01407700390,acalaf@yahoo.com,http://www.edminiatinc.co.uk,Arlean Calaf,yahoo.com,False
417,Tamra,Yu,Davis Commercial Contracting,2 Park Rd Walton #4338,Lansdown Ward,Gloucestershire,GL50 2LF,01891816938,01635523740,tamra.yu@hotmail.com,http://www.daviscommercialcontracting.co.uk,Tamra Yu,hotmail.com,False
418,Dusti,Maricle,"Garton, Jeffrey P Esq",59 Charles St,Victoria Ward,Kent,TN23 4GF,01642202972,01806219415,dusti@gmail.com,http://www.gartonjeffreypesq.co.uk,Dusti Maricle,gmail.com,True
419,Aracelis,Donham,Sm Toth Baldridge & Van Belkum,593 Kinglake St,Fowlmere,Cambridgeshire,SG8 7TP,01924111018,01420311467,aracelis.donham@hotmail.com,http://www.smtothbaldridgevanbelkum.co.uk,Aracelis Donham,hotmail.com,False
420,Filiberto,Fredrikson,Westoaks Glass,404 Aigburth St #4246,Audley Ward,Lancashire,BB1 2AA,01559323337,01727322116,filiberto_fredrikson@gmail.com,http://www.westoaksglass.co.uk,Filiberto Fredrikson,gmail.com,True
421,Leana,Stackpole,Direct Tools & Fasteners,690 Copenhagen Rd,Warham,Norfolk,NR23 1NJ,01248325090,01386257445,lstackpole@yahoo.com,http://www.directtoolsfasteners.co.uk,Leana Stackpole,yahoo.com,False
422,Man,Homer,Applied Robotic Tech Inc,7 Canton St,Mildmay Ward,Greater London,N1 4RF,01590219449,01855550515,man.homer@gmail.com,http://www.appliedrobotictechinc.co.uk,Man Homer,gmail.com,True
423,Lennie,Asley,Air Tech Streamlining,79 Pine St,Radcliffe West Ward,Greater Manchester,M26 1GH,01585487560,01802349902,lennie_asley@gmail.com,http://www.airtechstreamlining.co.uk,Lennie Asley,gmail.com,True
424,Arletta,Naomi,E Zaks & Co,9 Lodwick St,City And Hunslet Ward,West Yorkshire,LS1 8HZ,01255805722,01518773815,arletta_naomi@naomi.co.uk,http://www.ezaksco.co.uk,Arletta Naomi,naomi.co.uk,False
425,Chana,Perera,Olden Camera & Lens Co Inc,9 Ogwen St,Murdostoun Ward,North Lanarkshire,ML2 8LW,01477796750,01858335054,chana.perera@hotmail.com,http://www.oldencameralenscoinc.co.uk,Chana Perera,hotmail.com,False
426,Nell,Pao,"Madaus, Gerald F Jr",1730 Seymour St,Eastbrook Ward,Brighton and Hove,BN41 1QH,01308582144,01773576318,npao@gmail.com,http://www.madausgeraldfjr.co.uk,Nell Pao,gmail.com,True
427,Antonio,Heilig,Radisson Suite Hotel,35 Elton St #3,Ipplepen,Devon,TQ12 5LL,01324171614,01442946357,antonio.heilig@gmail.com,http://www.radissonsuitehotel.co.uk,Antonio Heilig,gmail.com,True
428,Gerald,Kernagis,Digital Solutions Inc,8 Hinton St #8241,Stowting,Kent,TN25 6BQ,01504620944,01685678054,gerald_kernagis@kernagis.co.uk,http://www.digitalsolutionsinc.co.uk,Gerald Kernagis,kernagis.co.uk,False
429,Sueann,Mandril,El Hispanic News,751 Stamford St,Werrington,Staffordshire,ST9 0AH,01886226100,01717449960,smandril@hotmail.com,http://www.elhispanicnews.co.uk,Sueann Mandril,hotmail.com,False
430,Alayna,Hoyal,South Bldg Code Congres,70 Royal St,Banchory And Mid Deeside Ward,Aberdeenshire,AB31 4AH,01964720542,01983132813,alayna_hoyal@hotmail.com,http://www.southbldgcodecongres.co.uk,Alayna Hoyal,hotmail.com,False
431,Talia,Marthe,Kenney Mfg Co,5 Minerva St,Westbury,Wiltshire,BA13 3QR,01711170147,01607480159,talia.marthe@gmail.com,http://www.kenneymfgco.co.uk,Talia Marthe,gmail.com,True
432,Pansy,Kopan,Oncor Inc,1 Northampton St,Madeley,Shropshire,TF7 4GA,01674842315,01627571972,pansy@kopan.co.uk,http://www.oncorinc.co.uk,Pansy Kopan,kopan.co.uk,False
433,Royce,Saik,Best Western Caprock Inn,2 Maple Grove,Kincorth,Aberdeenshire,AB12 5EJ,01972770618,01431812225,royce@hotmail.com,http://www.bestwesterncaprockinn.co.uk,Royce Saik,hotmail.com,False
434,Cherelle,Sorrel,"Wiltgen, Nancy A Esq",794 Hook St,Benwell And Scotswood Ward,Tyne and Wear,NE15 7JA,01753327307,01212458253,cherelle_sorrel@gmail.com,http://www.wiltgennancyaesq.co.uk,Cherelle Sorrel,gmail.com,True
435,Dudley,Dibartolo,"Mcknight, H Vincent Jr",91 Ludlow St,Woodhouse Ward,Greater London,N12 0EF,01997409950,01722935404,dudley_dibartolo@yahoo.com,http://www.mcknighthvincentjr.co.uk,Dudley Dibartolo,yahoo.com,False
436,Nettie,Aldaco,Miller Searl & Fitch,51 Freehold St #224,Wheatley Ward,"Yorkshire, South",DN2 4PP,01388974910,01681983353,nettie.aldaco@yahoo.com,http://www.millersearlfitch.co.uk,Nettie Aldaco,yahoo.com,False
437,Carline,Bulcao,"Brenner, Steven G Esq",7 Hey Green Rd #4,Rothwell Ward,West Yorkshire,LS26 8XE,01885707109,01381330004,carline@yahoo.com,http://www.brennerstevengesq.co.uk,Carline Bulcao,yahoo.com,False
438,Shanda,Lunger,Western Packing Co,2476 Marsh St,Markhouse Ward,Greater London,E17 8NP,01329303595,01620180931,slunger@gmail.com,http://www.westernpackingco.co.uk,Shanda Lunger,gmail.com,True
439,Emilio,Withers,Ardent Studios Inc,597 Threlfall St #72,Stokenham,Devon,TQ7 2HS,01523697097,01890447894,emilio_withers@yahoo.com,http://www.ardentstudiosinc.co.uk,Emilio Withers,yahoo.com,False
440,Lovetta,Study,Borton Petrini & Conron,1 Jervis St,High Barnet Ward,Greater London,EN5 4LH,01593438141,01424249976,lovetta@study.co.uk,http://www.bortonpetriniconron.co.uk,Lovetta Study,study.co.uk,False
441,Felice,Gone,A F Supl Co Div Automtc Firing,7602 Grantham St,Hexham,Northumberland,NE46 1QQ,01691816025,01888857515,felice.gone@hotmail.com,http://www.afsuplcodivautomtcfiring.co.uk,Felice Gone,hotmail.com,False
442,Stefania,Leadbeater,Murray Whisnant Architects,10 Carisbrooke St,Shorne,Kent,DA12 3ED,01706546951,01356906646,stefania_leadbeater@hotmail.com,http://www.murraywhisnantarchitects.co.uk,Stefania Leadbeater,hotmail.com,False
443,Margarita,Orloski,1893 Shops,78 Pine Grove,Stannington Ward,South Yorkshire,S6 5HE,01215422453,01958497953,margarita_orloski@yahoo.com,http://www.shops.co.uk,Margarita Orloski,yahoo.com,False
444,Paul,Farrin,"Dering, James E Esq",7 Varthen St,Town Ward,Kent,DA1 2DL,01407775572,01879963638,paul.farrin@farrin.co.uk,http://www.deringjameseesq.co.uk,Paul Farrin,farrin.co.uk,False
445,Anglea,Tritten,Waltons Carson Gardens,8 Thomaston St,Astley Bridge Ward,Greater Manchester,BL1 8RG,01818292728,01436350784,anglea_tritten@hotmail.com,http://www.waltonscarsongardens.co.uk,Anglea Tritten,hotmail.com,False
446,Ona,Bowhall,Cohen And Fromm Pc,527 Harding St,Market Rasen,Lincolnshire,LN8 3AD,01467554624,01984207421,ona@yahoo.com,http://www.cohenandfrommpc.co.uk,Ona Bowhall,yahoo.com,False
447,Germaine,Hascall,Prg Company,1616 Menzies St #453,Tadworth And Walton Ward,Surrey,KT20 7PA,01366388506,01957962781,ghascall@hotmail.com,http://www.prgcompany.co.uk,Germaine Hascall,hotmail.com,False
448,Vicky,Schellenberge,Medlab Environmental Test Inc,3922 Leda St,Moreton Morrell,Warwickshire,CV35 9BX,01625805645,01602772009,vschellenberge@hotmail.com,http://www.medlabenvironmentaltestinc.co.uk,Vicky Schellenberge,hotmail.com,False
449,Carolann,Gross,Leem Company Inc,6352 Grosvenor St,Wombourne,Staffordshire,WV5 0LP,01470609953,01672859754,carolann@gross.co.uk,http://www.leemcompanyinc.co.uk,Carolann Gross,gross.co.uk,False
450,Rusty,Adelsperger,"Clarke, James H Esq",4313 Princes Park Terrace,Launceston,Cornwall,PL15 9QN,01467172590,01338121225,rusty.adelsperger@yahoo.com,http://www.clarkejameshesq.co.uk,Rusty Adelsperger,yahoo.com,False
451,Cassandra,Bludworth,Lykes Bros Inc,9 Sydney Place,Henllan Community,Conwy,LL16 5AF,01903614855,01583648675,cbludworth@yahoo.com,http://www.lykesbrosinc.co.uk,Cassandra Bludworth,yahoo.com,False
452,Teresita,Gesell,Mason Insurance Agency Inc,2015 Suburban Rd,Springfield Ward,Greater London,N16 6TD,01914501391,01372236506,teresita_gesell@hotmail.com,http://www.masoninsuranceagencyinc.co.uk,Teresita Gesell,hotmail.com,False
453,Evangelina,Gius,J T Painting Corp,769 Euston St,Glastonbury,Somerset,BA6 8EY,01563997671,01377310696,evangelina.gius@yahoo.com,http://www.jtpaintingcorp.co.uk,Evangelina Gius,yahoo.com,False
454,Marlon,Tromblay,Solomon Metals Inc,46 Stevenson St,West End Ward,Dundee City,DD1 5EF,01919394681,01869607955,mtromblay@yahoo.com,http://www.solomonmetalsinc.co.uk,Marlon Tromblay,yahoo.com,False
455,Quiana,Scarsella,Looking Good,1400 Ash St,Thorpe Hamlet Ward,Norfolk,NR1 4HS,01446936944,01492687388,quiana_scarsella@hotmail.com,http://www.lookinggood.co.uk,Quiana Scarsella,hotmail.com,False
456,Viki,Humeniuk,Guldstrand Engineering Inc,8822 Trafalgar St,Yalding,Kent,ME18 6JE,01721747819,01381985978,vhumeniuk@gmail.com,http://www.guldstrandengineeringinc.co.uk,Viki Humeniuk,gmail.com,True
457,Domitila,Weissmann,"Ciocia, James A Esq",28 Berwick St,Moordown Ward,Bournemouth,BH9 1TT,01606833878,01928189722,domitila@gmail.com,http://www.ciociajamesaesq.co.uk,Domitila Weissmann,gmail.com,True
458,Ivan,Aronov,Center For Pediatrics,94 Regent St,Over Kellet,Lancashire,LA6 1DB,01478392232,01410877250,ivan@gmail.com,http://www.centerforpediatrics.co.uk,Ivan Aronov,gmail.com,True
459,Anabel,Baldock,William A Geppert True Value,30 Marine Parade #1,Staina Ward,Lancashire,FY5 4FN,01994675650,01845742562,anabel_baldock@hotmail.com,http://www.williamagepperttruevalue.co.uk,Anabel Baldock,hotmail.com,False
460,Carlton,Blyler,Hardware Specialty Co Inc,8 Pim Hill St,Portobello,City of Edinburgh,EH15 2HW,01437681317,01604200932,carlton@blyler.co.uk,http://www.hardwarespecialtycoinc.co.uk,Carlton Blyler,blyler.co.uk,False
461,Rashida,Vera,Creative Consultants,8451 Bengel St,Brixham,Devon,TQ5 9JW,01286317691,01913489634,rashida@hotmail.com,http://www.creativeconsultants.co.uk,Rashida Vera,hotmail.com,False
462,Sherron,Knodel,Fhk Corp,159 Carlton St,Windle Ward,Merseyside,WA10 6QG,01481744296,01222556548,sherron@knodel.co.uk,http://www.fhkcorp.co.uk,Sherron Knodel,knodel.co.uk,False
463,Cora,Mossing,Regis Brd Pro Engrs & Land,38 Raffles St,Newmarket,Cambridgeshire,CB8 8QE,01285381062,01699194090,cora@yahoo.com,http://www.regisbrdproengrsland.co.uk,Cora Mossing,yahoo.com,False
464,Altha,Tischner,Male Power Ltd,650 Goring St,Rainham South Ward,Kent,ME8 9PN,01373594236,01698785700,altha@hotmail.com,http://www.malepowerltd.co.uk,Altha Tischner,hotmail.com,False
465,Dortha,Yaccarino,Atc Power Systems,6 Chestnut St,Gwersyllt Community,Wrexham,LL11 4RJ,01528240870,01254458143,dortha@hotmail.com,http://www.atcpowersystems.co.uk,Dortha Yaccarino,hotmail.com,False
466,Diego,Augle,Farmers Electric Co Op Inc,4 Peover St,Walcot Ward,Bath Avon,BA1 6EF,01275397587,01933666689,diego.augle@gmail.com,http://www.farmerselectriccoopinc.co.uk,Diego Augle,gmail.com,True
467,Peggy,Khov,"Goldberg, Stephen M Esq",328 Pallas St,Longford Ward,Greater Manchester,M32 8LJ,01619237602,01648417310,peggy.khov@gmail.com,http://www.goldbergstephenmesq.co.uk,Peggy Khov,gmail.com,True
468,Walton,Yuki,Best Wstrn Host Mtr Htl Palm,9 Waltham Rd,Yealmpton,Devon,PL8 2NS,01872808403,01885290666,wyuki@gmail.com,http://www.bestwstrnhostmtrhtlpalm.co.uk,Walton Yuki,gmail.com,True
